"","specimen","mean_length","mean_width","raw_aspect_ratio","ln_length","ln_width","ln_length_ln_width","species_name","domain"
"265","Petrotilapia_genalutea_NHMUK_1981_2_2_222_226_8bit_v12_v+4",2.94259054822693,1.74596826803188,1.68536313179617,1.07929033222834,0.55730928315826,0.521981049070079,"Petrotilapia_genalutea","precaudal"
"266","Petrotilapia_genalutea_NHMUK_1981_2_2_222_226_8bit_v13_v+3",2.81256294885306,1.75109779270632,1.60617126043329,1.03409614909449,0.560242901376574,0.473853247717918,"Petrotilapia_genalutea","precaudal"
"267","Petrotilapia_genalutea_NHMUK_1981_2_2_222_226_8bit_v14_v+2",2.84521070968412,1.77676860244329,1.60134004268849,1.04563712799362,0.574796322597338,0.470840805396279,"Petrotilapia_genalutea","precaudal"
"268","Petrotilapia_genalutea_NHMUK_1981_2_2_222_226_8bit_v17_v-2",2.46241168911891,1.93484058879811,1.27266902677937,0.901141231134303,0.660024940038005,0.241116291096298,"Petrotilapia_genalutea","caudal"
"269","Petrotilapia_genalutea_NHMUK_1981_2_2_222_226_8bit_v18_v-3",2.54878919999133,1.98497400242716,1.28404160300072,0.935618422873131,0.685605817039364,0.250012605833766,"Petrotilapia_genalutea","caudal"
"270","Petrotilapia_genalutea_NHMUK_1981_2_2_222_226_8bit_v19_v-4",2.57271371088786,1.93846954792576,1.32718809724959,0.944961260450585,0.661898768913769,0.283062491536817,"Petrotilapia_genalutea","caudal"
"271","Placidochromis_electra_UniBri_439_8bit_v11_v+4",2.84079812291182,1.8236246869607,1.55777564496912,1.04408504188611,0.600826106752193,0.443258935133916,"Placidochromis_electra","precaudal"
"272","Placidochromis_electra_UniBri_439_8bit_v12_v+3",2.80602748120959,1.79667105548116,1.56179255665591,1.03176977536345,0.585935539003704,0.44583423635975,"Placidochromis_electra","precaudal"
"273","Placidochromis_electra_UniBri_439_8bit_v13_v+2",2.78477181772914,1.7989883670196,1.54796543923333,1.02416593742982,0.587224488588176,0.436941448841645,"Placidochromis_electra","precaudal"
"274","Placidochromis_electra_UniBri_439_8bit_v17_v-2",2.79745404246274,1.95350402269856,1.43201857275848,1.02870973299491,0.66962469473716,0.359085038257754,"Placidochromis_electra","caudal"
"275","Placidochromis_electra_UniBri_439_8bit_v18_v-3",2.74538106873709,1.95741181049443,1.40255670984412,1.00991988818153,0.671623095757821,0.338296792423713,"Placidochromis_electra","caudal"
"276","Placidochromis_electra_UniBri_439_8bit_v19_v-4",2.73324834130729,1.93734869192342,1.41081899851167,1.00549077047498,0.661320384704691,0.344170385770284,"Placidochromis_electra","caudal"
"277","Placidochromis_johnstoni_UniBri_438_8bit_v+2",3.04926700353865,2.32829719424355,1.30965540442072,1.11490123502759,0.845137182478788,0.269764052548803,"Placidochromis_johnstoni","precaudal"
"278","Placidochromis_johnstoni_UniBri_438_8bit_v+3",2.97676225247348,2.3258395450226,1.27986569789128,1.09083621739795,0.844081068493721,0.246755148904227,"Placidochromis_johnstoni","precaudal"
"279","Placidochromis_johnstoni_UniBri_438_8bit_v+4",2.99590526804159,2.38172862020107,1.25787012115119,1.09724644567629,0.867826535056042,0.229419910620248,"Placidochromis_johnstoni","precaudal"
"280","Placidochromis_johnstoni_UniBri_438_8bit_v-2",3.05228429399889,2.33960905136866,1.30461296181656,1.11589025914918,0.849983843346841,0.265906415802341,"Placidochromis_johnstoni","caudal"
"281","Placidochromis_johnstoni_UniBri_438_8bit_v-3",3.07336389082838,2.37868229322235,1.29204471718876,1.12277269163677,0.866546676048089,0.256226015588681,"Placidochromis_johnstoni","caudal"
"282","Placidochromis_johnstoni_UniBri_438_8bit_v-4",2.99909992527774,2.32991667182596,1.28721338472905,1.09831221874421,0.845832503773268,0.252479714970944,"Placidochromis_johnstoni","caudal"
"283","Placidochromis_milomo_UniBri_206_8bit_v+2",3.17919214079283,2.47646397652783,1.28376272416055,1.15662712074166,0.906831726817939,0.24979539392372,"Placidochromis_milomo","precaudal"
"284","Placidochromis_milomo_UniBri_206_8bit_v+3",3.24824426806881,2.47423696265553,1.31282666821958,1.17811462515784,0.905932050570125,0.272182574587711,"Placidochromis_milomo","precaudal"
"285","Placidochromis_milomo_UniBri_206_8bit_v+4",3.18324418553847,2.56210858059886,1.24243141357984,1.15790086088951,0.940830583762612,0.217070277126896,"Placidochromis_milomo","precaudal"
"286","Placidochromis_milomo_UniBri_206_8bit_v-2",3.03764530157931,2.49846642350988,1.21580393196238,1.11108264343345,0.91567711305258,0.19540553038087,"Placidochromis_milomo","caudal"
"287","Placidochromis_milomo_UniBri_206_8bit_v-3",2.9407865589215,2.45799086595359,1.19641883119066,1.07867708261707,0.899344295088765,0.179332787528302,"Placidochromis_milomo","caudal"
"288","Placidochromis_milomo_UniBri_206_8bit_v-4",2.95361875321547,2.46921479950705,1.19617732479375,1.08303111458017,0.903900205164162,0.179130909416006,"Placidochromis_milomo","caudal"
"289","Protomelas_spilopterus_UniBri_211_8bit_v10_v+4",2.80822414097874,2.05087379591887,1.36928178933631,1.03255230526381,0.718265944246682,0.314286361017131,"Protomelas_spilopterus","precaudal"
"290","Protomelas_spilopterus_UniBri_211_8bit_v11_v+3",2.84870186898583,2.06524998316436,1.37934966333764,1.04686340594958,0.725251276308613,0.321612129640967,"Protomelas_spilopterus","precaudal"
"291","Protomelas_spilopterus_UniBri_211_8bit_v12_v+2",2.76807611701762,2.12323226981993,1.30370857506437,1.01815253629989,0.752939583152093,0.265212953147794,"Protomelas_spilopterus","precaudal"
"292","Protomelas_spilopterus_UniBri_211_8bit_v16_v-2",2.75295329333327,2.15422250053894,1.27793358979611,1.01267426028218,0.767429869842819,0.245244390439359,"Protomelas_spilopterus","caudal"
"293","Protomelas_spilopterus_UniBri_211_8bit_v17_v-3",2.72793788565136,2.09936845596717,1.29940881882719,1.00354597053261,0.741636564245732,0.261909406286879,"Protomelas_spilopterus","caudal"
"294","Protomelas_spilopterus_UniBri_211_8bit_v18_v-4",2.6906692635447,2.06008245217942,1.30609785093707,0.989789959525708,0.722746007330313,0.267043952195396,"Protomelas_spilopterus","caudal"
"295","Rhamphochromis_esox_NHMUK_1986_2_5_49_50_8bit_a_v14_v+4",4.19405685298191,3.25145011194078,1.28990349185413,1.43366848817753,1.17910108511872,0.254567403058806,"Rhamphochromis_esox","precaudal"
"296","Rhamphochromis_esox_NHMUK_1986_2_5_49_50_8bit_a_v15_v+3",3.96172432775081,3.25325401510037,1.21777282356742,1.37667936679222,1.17965573085528,0.197023635936939,"Rhamphochromis_esox","precaudal"
"297","Rhamphochromis_esox_NHMUK_1986_2_5_49_50_8bit_a_v16_v+2",4.05799998910356,3.28979360984231,1.23351202852451,1.40069023871845,1.19082483023878,0.209865408479665,"Rhamphochromis_esox","precaudal"
"298","Rhamphochromis_esox_NHMUK_1986_2_5_49_50_8bit_a_v19_v-2",3.85040757520803,3.4892836162735,1.10349515793165,1.34817900638693,1.24969644760066,0.0984825587862646,"Rhamphochromis_esox","caudal"
"299","Rhamphochromis_esox_NHMUK_1986_2_5_49_50_8bit_a_v20_v-3",3.76551652652512,3.40297545328574,1.10653649378791,1.32588504348208,1.22465018223555,0.101234861246533,"Rhamphochromis_esox","caudal"
"300","Rhamphochromis_esox_NHMUK_1986_2_5_49_50_8bit_a_v21_v-4",3.84028212225217,3.51471917510204,1.09262843798628,1.3455458332374,1.25695962878565,0.0885862044517463,"Rhamphochromis_esox","caudal"
"301","Rhamphochromis_ferox_NHMUK_1935_6_14_2202_2207_8bit_a_v14_v+4",1.72530167921796,1.35577968941552,1.27255312399741,0.545401921695627,0.304376705385865,0.241025216309762,"Rhamphochromis_ferox","precaudal"
"302","Rhamphochromis_ferox_NHMUK_1935_6_14_2202_2207_8bit_a_v15_v+3",1.67655945458561,1.29894330600308,1.29071026182388,0.516743749811951,0.261551092396588,0.255192657415363,"Rhamphochromis_ferox","precaudal"
"303","Rhamphochromis_ferox_NHMUK_1935_6_14_2202_2207_8bit_a_v16_v+2",1.69656380092776,1.29295421915325,1.31216076779488,0.528604911919484,0.256929692475534,0.27167521944395,"Rhamphochromis_ferox","precaudal"
"304","Rhamphochromis_ferox_NHMUK_1935_6_14_2202_2207_8bit_a_v20_v-2",1.6044216370681,1.33757265839456,1.19950241730705,0.472763340903662,0.290856522345844,0.181906818557819,"Rhamphochromis_ferox","caudal"
"305","Rhamphochromis_ferox_NHMUK_1935_6_14_2202_2207_8bit_a_v21_v-3",1.64049580603938,1.38953339632597,1.18060912416857,0.494998516902113,0.328968004690983,0.16603051221113,"Rhamphochromis_ferox","caudal"
"306","Rhamphochromis_ferox_NHMUK_1935_6_14_2202_2207_8bit_a_v22_v-4",1.5907168703631,1.34496559233086,1.18271937916743,0.464184776488054,0.296368430816435,0.167816345671619,"Rhamphochromis_ferox","caudal"
"307","Rhamphochromis_longiceps_NHMUK_1935_6_14_2175_2176_8bit_a_v15_v+4",4.22548888868903,3.4440992275157,1.22687780158325,1.44113496741405,1.2366623978565,0.204472569557543,"Rhamphochromis_longiceps","precaudal"
"308","Rhamphochromis_longiceps_NHMUK_1935_6_14_2175_2176_8bit_a_v16_v+3",3.92436738664842,3.35615324752857,1.16930518281258,1.36720516286803,1.21079545130751,0.15640971156052,"Rhamphochromis_longiceps","precaudal"
"309","Rhamphochromis_longiceps_NHMUK_1935_6_14_2175_2176_8bit_a_v17_v+2",4.01228882824394,3.33075833720502,1.20461721387173,1.38936185859618,1.20320000695646,0.186161851639716,"Rhamphochromis_longiceps","precaudal"
"310","Rhamphochromis_longiceps_NHMUK_1935_6_14_2175_2176_8bit_a_v20_v-2",4.00169162365922,3.7608646286613,1.06403500757847,1.38671717763519,1.32464888539753,0.0620682922376585,"Rhamphochromis_longiceps","caudal"
"311","Rhamphochromis_longiceps_NHMUK_1935_6_14_2175_2176_8bit_a_v21_v-3",3.94242840595424,3.65626791714027,1.07826573306416,1.37179688013512,1.29644293240046,0.0753539477346696,"Rhamphochromis_longiceps","caudal"
"312","Rhamphochromis_longiceps_NHMUK_1935_6_14_2175_2176_8bit_a_v22_v-4",3.98621822111595,3.7488095605717,1.06332907999414,1.38284296718516,1.32143833907002,0.0614046281151361,"Rhamphochromis_longiceps","caudal"
"313","Rhamphochromis_woodi_NHMUK_1935_6_14_2185_2187_8bit_b_v14_v+4",4.02145497429722,3.31316109860753,1.21378190030885,1.39164377105343,1.19790274833763,0.1937410227158,"Rhamphochromis_woodi","precaudal"
"314","Rhamphochromis_woodi_NHMUK_1935_6_14_2185_2187_8bit_b_v15_v+3",3.85202457895246,3.10930204507675,1.23887114314022,1.3485988747443,1.13439827819967,0.214200596544628,"Rhamphochromis_woodi","precaudal"
"315","Rhamphochromis_woodi_NHMUK_1935_6_14_2185_2187_8bit_b_v16_v+2",3.86101828886613,3.26777235719271,1.1815444488866,1.35093095409195,1.18410851642975,0.166822437662197,"Rhamphochromis_woodi","precaudal"
"316","Rhamphochromis_woodi_NHMUK_1935_6_14_2185_2187_8bit_b_v19_v-2",3.86756668393734,3.33819021605789,1.15858187629122,1.35262554544633,1.20542880865437,0.147196736791955,"Rhamphochromis_woodi","caudal"
"317","Rhamphochromis_woodi_NHMUK_1935_6_14_2185_2187_8bit_b_v20_v-3",3.82117461613394,3.41171351267295,1.12001626219201,1.34055786648731,1.22721466147143,0.113343205015888,"Rhamphochromis_woodi","caudal"
"318","Rhamphochromis_woodi_NHMUK_1935_6_14_2185_2187_8bit_b_v21_v-4",3.7747803896696,3.37058255546131,1.1199192802898,1.3283422060868,1.21508559454687,0.113256611539933,"Rhamphochromis_woodi","caudal"
"319","Stigmatochromis_macrorhynchos_UniBri_SG9_8bit_v10_v+4",2.28357577856416,1.82161962663187,1.25359638487561,0.825742538362349,0.59972601010102,0.226016528261329,"Stigmatochromis_macrorhynchos","precaudal"
"320","Stigmatochromis_macrorhynchos_UniBri_SG9_8bit_v11_v+3",2.36456435350154,1.84672826165001,1.28040730334026,0.860593799268347,0.61341556621895,0.247178233049397,"Stigmatochromis_macrorhynchos","precaudal"
"321","Stigmatochromis_macrorhynchos_UniBri_SG9_8bit_v12_v+2",2.30408755844556,1.83516561919221,1.25552022899152,0.834684744909111,0.607134733124311,0.227550011784799,"Stigmatochromis_macrorhynchos","precaudal"
"322","Stigmatochromis_macrorhynchos_UniBri_SG9_8bit_v16_v-2",2.24995478621282,1.71320992163109,1.31329777968524,0.810910120997899,0.538368758028258,0.272541362969641,"Stigmatochromis_macrorhynchos","caudal"
"323","Stigmatochromis_macrorhynchos_UniBri_SG9_8bit_v17_v-3",2.20171460041738,1.72146677961862,1.27897594451701,0.789236420644072,0.543176706264103,0.246059714379968,"Stigmatochromis_macrorhynchos","caudal"
"324","Stigmatochromis_macrorhynchos_UniBri_SG9_8bit_v18_v-4",2.26291308396432,1.68655408553873,1.34173763140332,0.816652958474273,0.522687444699225,0.293965513775049,"Stigmatochromis_macrorhynchos","caudal"
"325","Tramitichromis_brevis_YPM_Ich_007847_v10_v+4",2.21511920267507,1.57692434679491,1.40470860709158,0.795306218155191,0.455476333967076,0.339829884188116,"Tramitichromis_brevis","precaudal"
"326","Tramitichromis_brevis_YPM_Ich_007847_v11_v+3",2.39994378283612,1.62814933284923,1.47403173309433,0.875445313261277,0.48744399116798,0.388001322093297,"Tramitichromis_brevis","precaudal"
"327","Tramitichromis_brevis_YPM_Ich_007847_v12_v+2",2.32296677083595,1.64544383273859,1.41175695251155,0.842845149267515,0.498010154961855,0.34483499430566,"Tramitichromis_brevis","precaudal"
"328","Tramitichromis_brevis_YPM_Ich_007847_v16_v-2",2.27145521227732,1.7240627637639,1.31750146225441,0.820420688777642,0.544683577474357,0.275737111303285,"Tramitichromis_brevis","caudal"
"329","Tramitichromis_brevis_YPM_Ich_007847_v17_v-3",2.29348995054062,1.74323942277867,1.3156482813387,0.830074653332224,0.555745119570775,0.274329533761449,"Tramitichromis_brevis","caudal"
"330","Tramitichromis_brevis_YPM_Ich_007847_v18_v-4",2.27020145978872,1.72699030465562,1.3145420988576,0.819868576360973,0.546380185168251,0.273488391192722,"Tramitichromis_brevis","caudal"
"331","Trematocranus_placodon_UniBri_220_8bit_v10_v+4",3.74282469480962,2.78483620782115,1.34400173493076,1.31984059234848,1.02418905937726,0.295651532971225,"Trematocranus_placodon","precaudal"
"332","Trematocranus_placodon_UniBri_220_8bit_v11_v+3",3.86672492716105,2.84970553507381,1.35688578330985,1.35240787669993,1.04721566791584,0.305192208784091,"Trematocranus_placodon","precaudal"
"333","Trematocranus_placodon_UniBri_220_8bit_v12_v+2",3.76329797366754,2.90299027659471,1.29635224892382,1.32529569361253,1.06574133560344,0.259554358009089,"Trematocranus_placodon","precaudal"
"334","Trematocranus_placodon_UniBri_220_8bit_v15_v-2",3.91594304365507,2.84898574576633,1.37450425979641,1.36505618004131,1.04696305226223,0.318093127779081,"Trematocranus_placodon","caudal"
"335","Trematocranus_placodon_UniBri_220_8bit_v16_v-3",3.83693177165939,2.89146136258513,1.32698704582688,1.34467302941774,1.06176203611466,0.282910993303081,"Trematocranus_placodon","caudal"
"336","Trematocranus_placodon_UniBri_220_8bit_v17_v-4",3.86720447055929,2.91328545735398,1.3274375364753,1.35253188698609,1.06928146746178,0.283250419524307,"Trematocranus_placodon","caudal"
"337","Tropheops_tropheops_NHMUK_2012_1_17_18_25_8bit_b_v+2",2.15086944631229,1.47050112910147,1.46267786113606,0.765872154028127,0.385603246846686,0.380268907181441,"Tropheops_tropheops","precaudal"
"338","Tropheops_tropheops_NHMUK_2012_1_17_18_25_8bit_b_v+3",2.2218818833702,1.5207162116887,1.46107594980057,0.79835453200532,0.419181415782603,0.379173116222718,"Tropheops_tropheops","precaudal"
"339","Tropheops_tropheops_NHMUK_2012_1_17_18_25_8bit_b_v+4",2.06814417941199,1.55349328837159,1.331286201809,0.726651673467356,0.440506129514366,0.28614554395299,"Tropheops_tropheops","precaudal"
"340","Tropheops_tropheops_NHMUK_2012_1_17_18_25_8bit_b_v-2",2.0549366348635,1.6476708488027,1.24717666538602,0.7202450128565,0.499362683870786,0.220882328985714,"Tropheops_tropheops","caudal"
"341","Tropheops_tropheops_NHMUK_2012_1_17_18_25_8bit_b_v-3",2.03332439080587,1.63893389861067,1.24063843729727,0.709672084537158,0.494045968631547,0.215626115905611,"Tropheops_tropheops","caudal"
"342","Tropheops_tropheops_NHMUK_2012_1_17_18_25_8bit_b_v-4",1.97523666448271,1.61732290155141,1.22130012664013,0.68068822129186,0.480772252404068,0.199915968887792,"Tropheops_tropheops","caudal"
"343","Tyrannochromis_macrostoma_UniBri_201_8bit_v11_v+4",2.13058739974313,1.71224951496245,1.24432063266776,0.75639771622982,0.537808011820876,0.218589704408943,"Tyrannochromis_macrostoma","precaudal"
"344","Tyrannochromis_macrostoma_UniBri_201_8bit_v12_v+3",2.14693346090074,1.74548257828911,1.2299942076793,0.764040526753952,0.557031066584535,0.207009460169418,"Tyrannochromis_macrostoma","precaudal"
"345","Tyrannochromis_macrostoma_UniBri_201_8bit_v13_v+2",2.07529325050149,1.72518035195453,1.20294278111288,0.730102469240033,0.545331596875858,0.184770872364175,"Tyrannochromis_macrostoma","precaudal"
"346","Tyrannochromis_macrostoma_UniBri_201_8bit_v17_v-2",2.05924233603661,1.70920156014,1.20479783312855,0.722338117106721,0.536026337576925,0.186311779529796,"Tyrannochromis_macrostoma","caudal"
"347","Tyrannochromis_macrostoma_UniBri_201_8bit_v18_v-3",2.07521593171821,1.74561741672697,1.18881486391746,0.73006521174709,0.557108313548596,0.172956898198494,"Tyrannochromis_macrostoma","caudal"
"348","Tyrannochromis_macrostoma_UniBri_201_8bit_v19_v-4",2.04075504211363,1.73112896860044,1.17885788934808,0.713319858062253,0.548773778676024,0.164546079386229,"Tyrannochromis_macrostoma","caudal"
